BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
K000386,2019 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2844.27,1003.5
K000386,2019 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,867258.31,302277.31
K000386,2019 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,867258.31,302277.31
K000386,2019 HON. JOHN KATKO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7181.65,3398.32
K000386,2019 HON. JOHN KATKO,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7181.65,3398.32
K000386,2019 HON. JOHN KATKO,INTERN ALLOWANCES,OFFICE TOTALS:,7181.65,3398.32
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,789.27,86.66
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,731571.27,237538.9
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,32792.4,10082.6
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,101061.11,36312.98
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3234.14,2343.61
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,43749.29,13201.65
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8960.19,1845.69
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1389.6,463.2
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,923547.27,301875.29
K000375,2019 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,923547.27,301875.29
K000375,2019 HON. WILLIAM R. KEATING,INTERN ALLOWANCES,PERSONNEL COMPENSATION,825,825
K000375,2019 HON. WILLIAM R. KEATING,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,825,825
K000375,2019 HON. WILLIAM R. KEATING,INTERN ALLOWANCES,OFFICE TOTALS:,825,825
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,44.5,44.5
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237233.32,202488.87
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6265.31,6265.31
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15301.22,14754.66
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1812.26,1285.76
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13778,11883
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2681.42,2499.57
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,480,360
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,277596.03,239581.67
K000395,2019 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,277596.03,239581.67
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11980.48,1128.24
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,723520.64,247152.77
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,63096.55,24221.61
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,89970.71,28113.82
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6619.8,601.39
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32090.4,11078
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10736.33,2553.94
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5004.1,1808.52
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,943019.01,316658.29
K000376,2019 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,943019.01,316658.29
K000376,2019 HON. MIKE KELLY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9375.01,5666.67
K000376,2019 HON. MIKE KELLY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9375.01,5666.67
K000376,2019 HON. MIKE KELLY,INTERN ALLOWANCES,OFFICE TOTALS:,9375.01,5666.67
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,871.98,524.92
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,833931.9,282176.11
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,48047.93,16655.09
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,86166.84,28373.34
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5419.13,969.47
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18180.16,5965
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,25476.68,3139.66
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4586.99,691.5
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1022681.61,338495.09
K000385,2019 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1022681.61,338495.09
K000385,2019 HON. ROBIN L. KELLY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11553.33,7953.33
K000385,2019 HON. ROBIN L. KELLY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,11553.33,7953.33
K000385,2019 HON. ROBIN L. KELLY,INTERN ALLOWANCES,OFFICE TOTALS:,11553.33,7953.33
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1837.55,852.01
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,752804.86,260112.22
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44637.76,16155.53
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,64730.4,25210.31
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2906.07,531.82
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22403.75,7747.75
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8963.64,4899.46
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2220,740
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,900504.03,316249.1
K000388,2019 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,900504.03,316249.1
K000388,2019 HON. TRENT KELLY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7410,6240
K000388,2019 HON. TRENT KELLY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7410,6240
K000388,2019 HON. TRENT KELLY,INTERN ALLOWANCES,OFFICE TOTALS:,7410,6240
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3262.49,1227.71
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,786347.89,260142.57
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17905.22,4085.75
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70189.08,24385.29
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2989.64,570.19
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24498.13,7391.88
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16721.67,5889.85
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1399.5,466.5
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,923313.62,304159.74
K000379,2019 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,923313.62,304159.74
K000379,2019 HON. JOSEPH P. KENNEDY  III,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9066.66,5599.99
K000379,2019 HON. JOSEPH P. KENNEDY  III,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9066.66,5599.99
K000379,2019 HON. JOSEPH P. KENNEDY  III,INTERN ALLOWANCES,OFFICE TOTALS:,9066.66,5599.99
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,758.69,132.94
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,788666,279996.09
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12270.13,5459.49
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,65899.68,21864.31
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2184.26,755.2
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35356.83,11185
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4166.04,1818.88
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3210.17,750
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,912511.8,321961.91
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,912511.8,321961.91
K000389,2019 HON. RO KHANNA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11960,6380
K000389,2019 HON. RO KHANNA,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,11960,6380
K000389,2019 HON. RO KHANNA,INTERN ALLOWANCES,OFFICE TOTALS:,11960,6380
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1247.89,552.22
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,733822.77,234162.22
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38027.61,13229.51
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,54087.45,17657.67
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,810.64,119.85
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,41705.14,10530
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12053.84,1770.44
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3301.92,1652.42
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,885057.26,279674.33
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,885057.26,279674.33
K000380,2019 HON. DANIEL T. KILDEE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5520,5520
K000380,2019 HON. DANIEL T. KILDEE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5520,5520
K000380,2019 HON. DANIEL T. KILDEE,INTERN ALLOWANCES,OFFICE TOTALS:,5520,5520
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12980.34,737.63
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,683606.55,230439.24
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31523.86,12382.01
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,66804.25,22021.15
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6266.66,945.46
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19455,6585
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6926.05,2420.84
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3890.57,675
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,831453.28,276206.33
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,831453.28,276206.33
K000381,2019 HON. DEREK KILMER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7900,3950
K000381,2019 HON. DEREK KILMER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7900,3950
K000381,2019 HON. DEREK KILMER,INTERN ALLOWANCES,OFFICE TOTALS:,7900,3950
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1565.11,942.96
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,599916.07,226149.98
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9621.53,3554.78
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25257.62,12260.83
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3882.05,1091.16
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31045.73,10419.79
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17617.28,5938.21
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12010.26,2766.15
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,700915.65,263123.86
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,700915.65,263123.86
K000394,2019 HON. ANDY KIM,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12326.68,5936.67
K000394,2019 HON. ANDY KIM,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,12326.68,5936.67
K000394,2019 HON. ANDY KIM,INTERN ALLOWANCES,OFFICE TOTALS:,12326.68,5936.67
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1951.22,327.75
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,680878.2,233343.72
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36867.92,13229.19
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,44447.1,18720.2
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2096.01,263.45
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14243,3910
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8035.04,1780.18
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1885.84,724.08
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,790404.33,272298.57
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,790404.33,272298.57
K000188,2019 HON. RON KIND,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7491.67,4891.67
K000188,2019 HON. RON KIND,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7491.67,4891.67
K000188,2019 HON. RON KIND,INTERN ALLOWANCES,OFFICE TOTALS:,7491.67,4891.67
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4280.82,830.77
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,575009.25,199908.84
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18303.49,5306.41
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,87622.1,30839.77
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1242.28,233.9
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,37395,13485
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16911.33,5574.06
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5161.98,1777.5
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,745926.25,257956.25
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,745926.25,257956.25
K000210,2019 HON. PETER T.  KING,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2124,1190.67
K000210,2019 HON. PETER T.  KING,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2124,1190.67
K000210,2019 HON. PETER T.  KING,INTERN ALLOWANCES,OFFICE TOTALS:,2124,1190.67
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,54,100.88
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,641548.55,222418.55
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,79471.04,36859.28
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,10,0
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,61794.65,22233.1
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2301.73,2096.13
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22249.17,10249.67
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16480.08,2427.76
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8654.17,2387.67
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,832563.39,298773.04
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,832563.39,298773.04
K000362,2019 HON. STEVE KING,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3020.55,1113.33
K000362,2019 HON. STEVE KING,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3020.55,1113.33
K000362,2019 HON. STEVE KING,INTERN ALLOWANCES,OFFICE TOTALS:,3020.55,1113.33
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,25292.12,22825.51
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,734646.74,248940.78
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,29208.43,9515.71
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,65801.15,26224.62
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16855.3,16523.9
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20405,6555
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3842.15,1320.68
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1080,360
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,897130.89,332266.2
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,897130.89,332266.2
K000378,2019 HON. ADAM KINZINGER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10104.7,6031.67
K000378,2019 HON. ADAM KINZINGER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,10104.7,6031.67
K000378,2019 HON. ADAM KINZINGER,INTERN ALLOWANCES,OFFICE TOTALS:,10104.7,6031.67
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1382.06,619.08
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,738948.76,260305.61
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42574.48,13630.04
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,59971.6,24098.31
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8458.82,4368.46
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,36155.05,11516.8
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26061.91,13257.4
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,42602.98,9970.89
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,956155.66,337766.59
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,956155.66,337766.59
K000368,2019 HON. ANN KIRKPATRICK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9322.21,6949.99
K000368,2019 HON. ANN KIRKPATRICK,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9322.21,6949.99
K000368,2019 HON. ANN KIRKPATRICK,INTERN ALLOWANCES,OFFICE TOTALS:,9322.21,6949.99
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1657.96,463.01
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,682841.2,229283.31
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35099.01,11260.55
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,56230.76,20239.95
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,14848.8,9488.9
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32732.56,11647.68
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12198.46,3147.61
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1575,525
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,837183.75,286056.01
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,837183.75,286056.01
K000391,2019 HON. RAJA KRISHNAMOORTHI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5013.34,5013.34
K000391,2019 HON. RAJA KRISHNAMOORTHI,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5013.34,5013.34
K000391,2019 HON. RAJA KRISHNAMOORTHI,INTERN ALLOWANCES,OFFICE TOTALS:,5013.34,5013.34
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1434.2,388.22
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,700637.4,238364.97
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,49549.07,22166.62
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,83625.04,36851.28
