BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4207.6,2271.54
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2052.44,1043.21
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,510205.38,218733.3
M001195,2018 HON. ALEXANDER X. MOONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,510205.38,218733.3
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,28880.15,28353.58
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,479297.63,241834.42
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7792.72,6151.17
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37813.5,21988.43
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1673.86,1559.41
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9424,5854
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3672.62,2380
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1092,546
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,569646.48,308667.01
M001160,2018 HON. GWEN MOORE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,569646.48,308667.01
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1020.74,470.04
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,513211.37,277758.14
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21963.09,14896.3
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,33385.91,18153.27
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1262.31,981.6
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13728.97,6444.53
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6446.34,3846.84
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4157.05,3425.05
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,595175.78,325975.77
M001196,2018 HON. SETH MOULTON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,595175.78,325975.77
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,20009.75,11324.75
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,424014.36,215436.53
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42377.17,27983.66
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,41306.1,18649.1
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26520.52,13978.37
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12625,8855
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3490.41,584.96
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1450,712
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,571793.31,297524.37
M001190,2018 HON. MARKWAYNE MULLIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,571793.31,297524.37
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,52032.88,41644.5
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,428021.49,221613.17
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15193.71,10768.32
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78803.3,44144.31
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,73293.33,56896.16
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18511.8,10291.8
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6995.3,2513.68
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3679.56,1839.78
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,676531.37,389711.72
M001202,2018 HON. STEPHANIE N. MURPHY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,676531.37,389711.72
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,79.3,38.39
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,548714.75,275921.79
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14552.2,4382.9
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,115961.37,58358.57
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,173.28,60.96
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20692,10366
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2745.66,1259.85
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1209.48,604.74
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,704128.04,350993.2
N000002,2018 HON. JERROLD NADLER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,704128.04,350993.2
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10786.03,10706.09
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,536776.64,265499.98
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25285.31,10668.57
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43074.35,22121.94
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13004.57,12964.62
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12555.49,5580
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6695.23,5004.37
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,874,372
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,649051.62,332917.57
N000179,2018 HON. GRACE F. NAPOLITANO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,649051.62,332917.57
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1363.68,909.62
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,485057.88,251398.19
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7706.09,3058.1
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,57826.35,30741.17
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,64.6,64.6
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20956.02,12803.01
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10686.37,6347.18
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3531.05,2127.24
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,587192.04,307449.11
N000015,2018 HON. RICHARD R. NEAL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,587192.04,307449.11
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,87886.4,85268.36
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,420182.02,210731.92
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,54632.38,43458.89
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,48954.1,28600
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,60327.93,57798.48
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19112.23,8647.23
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11630.31,3925.63
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2634.09,1412.34
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,705359.46,439842.85
N000189,2018 HON. DAN NEWHOUSE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,705359.46,439842.85
N000184,2018 HON. KRISTI L. NOEM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,482.52,359.31
N000184,2018 HON. KRISTI L. NOEM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,539499.02,284173.61
N000184,2018 HON. KRISTI L. NOEM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,48491.9,35995.35
N000184,2018 HON. KRISTI L. NOEM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26732.41,15742.05
N000184,2018 HON. KRISTI L. NOEM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,561.35,531.4
N000184,2018 HON. KRISTI L. NOEM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12100,7180
N000184,2018 HON. KRISTI L. NOEM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5630.75,3202.7
N000184,2018 HON. KRISTI L. NOEM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,633497.95,347184.42
N000184,2018 HON. KRISTI L. NOEM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,633497.95,347184.42
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,738.6,515.39
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,517515.97,264366.61
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26521.14,18656.66
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21877.23,15548.14
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,465.26,63.8
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9300,5580
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1934.41,1840.31
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1471.98,735.99
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,579824.59,307306.9
N000127,2018 HON. RICHARD M. NOLAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,579824.59,307306.9
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15392.54,14728.34
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,419759.24,206940.31
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7223.85,5584.2
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,35153.93,22898.46
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,36528.55,17289.28
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9342.65,5622.65
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8305.08,6145.16
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2224.5,1112.25
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,533930.34,280320.65
N000188,2018 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,533930.34,280320.65
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,34533.18,33483.66
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,401454.48,190147.24
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22530.96,15930.95
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38861.98,19364.53
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,61009.5,2377.96
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18615,10200
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8472.14,5230.68
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2443.8,1724.4
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,587921.04,278459.42
N000190,2018 HON. RALPH NORMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,587921.04,278459.42
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,215.22,157.04
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,461986.39,230195.88
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,931.04,112.84
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,72097.92,41406.66
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1075.51,835.81
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21324.24,10662.12
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4814.8,2167.25
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,16341.89,15165.89
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,578787.01,300703.49
N000147,2018 HON. ELEANOR HOLMES NORTON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,578787.01,300703.49
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,53984.95,13093.83
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,388542.24,194476.66
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38742.86,26644.8
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,41490.18,23425.86
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,32411.12,7670.51
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13510.59,5590.59
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5233.21,3376.83
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1680.52,894
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,575595.67,275173.08
N000181,2018 HON. DEVIN NUNES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,575595.67,275173.08
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1800.44,1141.85
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,468601.65,237324.97
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,46000.2,24144.61
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40992.69,27742.37
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,105710.62,94303.75
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12790,7440
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3723.72,1713.35
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1677.54,838.77
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,681296.86,394649.67
O000171,2018 HON. TOM O'HALLERAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,681296.86,394649.67
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,627.69,343.87
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,375538.12,175738.03
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10503.9,10503.9
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30977.11,19741.92
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,903.76,607.25
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9241,5513
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2258.42,1630.23
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,273.48,196.74
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,430323.48,214274.94
O000170,"2018 HON. BETO O""ROURKE",OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,430323.48,214274.94
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1318.47,738.41
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,449014.34,228733.27
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27502.48,13178.03
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,55131.91,27502.2
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1083.5,291.05
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14954.75,9075.75
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7328.02,3689.52
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,879,879
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,557212.47,284087.23
O000168,2018 HON. PETE OLSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,557212.47,284087.23
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2143.53,1539.28
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,412089.56,198770.53
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26606.07,17453.12
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,51,51
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,45143.19,24008.25
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26749.34,25886.42
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12203.93,7373.93
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12300.63,7268.36
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2110.23,1066.02
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,539397.48,283416.91
P000601,2018 HON. STEVEN M. PALAZZO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,539397.48,283416.91
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4097.57,4041.47
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,411992.13,203828.98
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5041.33,2894.53
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,57815.47,33808.02
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6533.38,1238.67
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11630,6275
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1403.22,804.21
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1730.98,706.74
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,500244.08,253597.62
P000034,2018 HON. FRANK PALLONE  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,500244.08,253597.62
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,418.9,179.28
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,462770.83,255548.61
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22701.18,16160.1
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,28599.8,15778.91
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,394.66,104.68
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9300,5580
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2982.4,1961.48
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2113.98,1056.99
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,529281.75,296370.05
P000609,2018 HON. GARY J. PALMER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,529281.75,296370.05
P000613,2018 HON. JIMMY PANETTA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2467.12,1255.59
P000613,2018 HON. JIMMY PANETTA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,435632.01,223050.04
