BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
L000562,2019 HON. STEPHEN F. LYNCH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1062630.49,297787.9
L000562,2019 HON. STEPHEN F. LYNCH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15732.63,4848.85
L000562,2019 HON. STEPHEN F. LYNCH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,139858.7,36423.69
L000562,2019 HON. STEPHEN F. LYNCH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1926.26,413.5
L000562,2019 HON. STEPHEN F. LYNCH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,42564.65,10580.58
L000562,2019 HON. STEPHEN F. LYNCH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12764.25,2169.6
L000562,2019 HON. STEPHEN F. LYNCH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1275994.57,352366.07
L000562,2019 HON. STEPHEN F. LYNCH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1275994.57,352366.07
L000562,2019 HON. STEPHEN F. LYNCH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18514.23,7194.23
L000562,2019 HON. STEPHEN F. LYNCH,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,18514.23,7194.23
L000562,2019 HON. STEPHEN F. LYNCH,INTERN ALLOWANCES,OFFICE TOTALS:,18514.23,7194.23
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,23552.16,633.38
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,851724.88,279163.85
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16283.73,4462.28
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62621.75,19608.76
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,43089.15,4964.42
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,52989.7,18032.7
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21593.44,9744.28
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,20980.47,6674.9
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1092835.28,343284.57
M001203,2019 HON. TOM MALINOWSKI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1092835.28,343284.57
M001203,2019 HON. TOM MALINOWSKI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,15033.49,5036.17
M001203,2019 HON. TOM MALINOWSKI,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,15033.49,5036.17
M001203,2019 HON. TOM MALINOWSKI,INTERN ALLOWANCES,OFFICE TOTALS:,15033.49,5036.17
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1222.8,281.58
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1164859.61,301383.27
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42378.45,11838.84
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,171649.68,52278.6
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2656.74,323.88
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,38426.35,8661.04
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26935.87,9877.24
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9440.67,5685.69
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1457570.17,390330.14
M000087,2019 HON. CAROLYN B. MALONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1457570.17,390330.14
M000087,2019 HON. CAROLYN B. MALONEY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19989.24,10041.67
M000087,2019 HON. CAROLYN B. MALONEY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,19989.24,10041.67
M000087,2019 HON. CAROLYN B. MALONEY,INTERN ALLOWANCES,OFFICE TOTALS:,19989.24,10041.67
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2173.91,377.4
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,993918.16,284755.59
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,45547.69,19451.43
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,88122.04,25296.01
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4424.88,2351.62
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,45609.77,11883.44
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16344.18,6050.93
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3744,936
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1199884.63,351102.42
M001185,2019 HON. SEAN PATRICK MALONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1199884.63,351102.42
M001185,2019 HON. SEAN PATRICK MALONEY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19644.69,5335
M001185,2019 HON. SEAN PATRICK MALONEY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,19644.69,5335
M001185,2019 HON. SEAN PATRICK MALONEY,INTERN ALLOWANCES,OFFICE TOTALS:,19644.69,5335
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,22971.15,-127.04
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1014737.74,291492.68
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,43197.36,12724.09
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,100337.55,27899.17
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,22615.23,10405.83
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,51007.32,10530
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12984.84,1655.88
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2449.99,2044.99
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1270301.18,356625.6
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1270301.18,356625.6
M001158,2019 HON. KENNY MARCHANT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3000,0
M001158,2019 HON. KENNY MARCHANT,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3000,0
M001158,2019 HON. KENNY MARCHANT,INTERN ALLOWANCES,OFFICE TOTALS:,3000,0
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,447.87,0
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,342620.12,0
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1989.95,0
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60948.34,30.92
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,163.68,109.12
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27500.51,0
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16269.1,197.58
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11487.25,936.85
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,461426.82,1274.47
M001179,2019 HON. TOM MARINO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,461426.82,1274.47
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12915.78,1749.94
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,838766.48,244626.92
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,173350.6,53890.82
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,86930.8,30578.28
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,75455.05,44767.33
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,93354.34,24859.5
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,31365.08,5047.34
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6595.58,2547.6
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1318733.71,408067.73
M001198,2019 HON. ROGER W. MARSHALL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1318733.71,408067.73
M001198,2019 HON. ROGER W. MARSHALL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,15000.03,3233.33
M001198,2019 HON. ROGER W. MARSHALL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,15000.03,3233.33
M001198,2019 HON. ROGER W. MARSHALL,INTERN ALLOWANCES,OFFICE TOTALS:,15000.03,3233.33
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,805.93,149.63
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1162604.52,328732.33
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44495.73,13396.86
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,51481.72,12867.4
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5629.13,2491.49
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22699.16,5545
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22399.87,9075.49
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6183.7,1568.85
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1316299.76,373827.05
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1316299.76,373827.05
M001184,2019 HON. THOMAS MASSIE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19696.67,4646.67
M001184,2019 HON. THOMAS MASSIE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,19696.67,4646.67
M001184,2019 HON. THOMAS MASSIE,INTERN ALLOWANCES,OFFICE TOTALS:,19696.67,4646.67
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9007.22,7701.08
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1042303.03,324957.38
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42444.61,8546.03
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,67364.31,17928.88
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,22757.49,15962.78
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28815,6157
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13944.2,2409.74
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3767.88,792
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1230403.74,384454.89
M001199,2019 HON. BRIAN J. MAST,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1230403.74,384454.89
M001199,2019 HON. BRIAN J. MAST,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14220,2100
M001199,2019 HON. BRIAN J. MAST,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,14220,2100
M001199,2019 HON. BRIAN J. MAST,INTERN ALLOWANCES,OFFICE TOTALS:,14220,2100
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1678.64,229.25
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1100909.4,346188.89
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31857.95,10953.52
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,130607.66,32400.3
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1203,171.3
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,36339.04,8751.13
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5322.77,1333.32
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4570.07,900
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1312488.53,400927.71
M001163,2019 HON. DORIS MATSUI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1312488.53,400927.71
M001163,2019 HON. DORIS MATSUI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,20057.73,5035.01
M001163,2019 HON. DORIS MATSUI,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,20057.73,5035.01
M001163,2019 HON. DORIS MATSUI,INTERN ALLOWANCES,OFFICE TOTALS:,20057.73,5035.01
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15555.69,1955.88
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,869238.26,246913.27
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,54466.76,21854.92
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,71845.26,26481.53
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,40309.56,15869.5
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33957.63,7713.44
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,25558.91,2821.34
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11741.14,2108.2
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1122673.21,325718.08
M001209,2019 HON. BEN MCADAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1122673.21,325718.08
M001209,2019 HON. BEN MCADAMS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,16060.1,8637.5
M001209,2019 HON. BEN MCADAMS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,16060.1,8637.5
M001209,2019 HON. BEN MCADAMS,INTERN ALLOWANCES,OFFICE TOTALS:,16060.1,8637.5
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2383.73,1011.05
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,877046.76,277249.98
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,40395.12,6287.83
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,94458.72,29150.99
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,27899.96,18394.27
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,41410,9285
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,38898.87,5677.84
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12706.35,782.49
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1135199.51,347839.45
M001208,2019 HON. LUCY MCBATH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1135199.51,347839.45
M001208,2019 HON. LUCY MCBATH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,15530.67,8194.11
M001208,2019 HON. LUCY MCBATH,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,15530.67,8194.11
M001208,2019 HON. LUCY MCBATH,INTERN ALLOWANCES,OFFICE TOTALS:,15530.67,8194.11
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2498.57,620.27
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,972716.66,267000
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,60801.61,14890.7
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,117165.77,30781.71
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,23436.25,6915.95
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,52222.5,12167.78
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18123.82,4177.49
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,13380.37,10397.12
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1260345.55,346951.02
M001165,2019 HON. KEVIN MCCARTHY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1260345.55,346951.02
M001165,2019 HON. KEVIN MCCARTHY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,16500,0
M001165,2019 HON. KEVIN MCCARTHY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,16500,0
M001165,2019 HON. KEVIN MCCARTHY,INTERN ALLOWANCES,OFFICE TOTALS:,16500,0
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,34263.84,28622.13
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,888396.58,258761.22
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,84533.81,22974.68
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,127560.41,35267.94
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6361.93,205.55
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,54440.67,17379.77
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23045.02,4193.35
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1996.52,467.88
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1220598.78,367872.52
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1220598.78,367872.52
M001157,2019 HON. MICHAEL T. MCCAUL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6606.67,4240
M001157,2019 HON. MICHAEL T. MCCAUL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6606.67,4240
M001157,2019 HON. MICHAEL T. MCCAUL,INTERN ALLOWANCES,OFFICE TOTALS:,6606.67,4240
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,176.24,-102.72
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1032151.62,279477.74
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,51035.64,12711.75
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,120139.1,32520.93
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34707.38,33601.65
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23797.14,5742.14
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14990.33,5017.44
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1648.83,417.48
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1278646.28,369386.41
M001177,2019 HON. TOM MCCLINTOCK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1278646.28,369386.41
M001177,2019 HON. TOM MCCLINTOCK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9133.93,7813.93
M001177,2019 HON. TOM MCCLINTOCK,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9133.93,7813.93
M001177,2019 HON. TOM MCCLINTOCK,INTERN ALLOWANCES,OFFICE TOTALS:,9133.93,7813.93
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1599.42,396.7
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1076500.36,263456.24
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39672.22,10425.2
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,102835.93,27840.93
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2062.15,339.15
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,43858.76,11737
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,30066.57,14262.1
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11405.62,5628.97
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1308001.03,334086.29
M001143,2019 HON. BETTY MCCOLLUM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1308001.03,334086.29
M001143,2019 HON. BETTY MCCOLLUM,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13140,5040
M001143,2019 HON. BETTY MCCOLLUM,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,13140,5040
M001143,2019 HON. BETTY MCCOLLUM,INTERN ALLOWANCES,OFFICE TOTALS:,13140,5040
M001200,2019 HON. A. DONALD MCEACHIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1285.22,109.63
M001200,2019 HON. A. DONALD MCEACHIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1036593.37,310725
M001200,2019 HON. A. DONALD MCEACHIN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14947.14,2140.32
M001200,2019 HON. A. DONALD MCEACHIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,71673.91,19495.66
M001200,2019 HON. A. DONALD MCEACHIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3286.18,93.9
M001200,2019 HON. A. DONALD MCEACHIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24293,6385
M001200,2019 HON. A. DONALD MCEACHIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10959.64,2882.35
