BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18203.66,18203.66
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,40,40
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13166.83,13166.83
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,564.52,564.52
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1710.17,1710.17
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,281793.39,281793.39
K000389,2019 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,281793.39,281793.39
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,257.02,257.02
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,256777.61,256777.61
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6795.18,6795.18
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,28835.64,28835.64
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,163.52,163.52
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12157.14,12157.14
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5350.12,5350.12
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,957.25,957.25
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,311293.48,311293.48
K000380,2019 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,311293.48,311293.48
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11666.74,11666.74
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222869.74,222869.74
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6710.37,6710.37
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17828.36,17828.36
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2014.15,2014.15
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6285,6285
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2145.44,2145.44
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,675,675
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,270194.8,270194.8
K000381,2019 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,270194.8,270194.8
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,42.97,42.97
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,154047.22,154047.22
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1487,1487
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,2218.11,2218.11
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,738.35,738.35
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10338.94,10338.94
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2286.15,2286.15
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5734.21,5734.21
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,176892.95,176892.95
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,176892.95,176892.95
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,436.76,436.76
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225735.03,225735.03
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11586.32,11586.32
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,3468.56,3468.56
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1328.31,1328.31
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4023,4023
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2802.21,2802.21
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,509.28,509.28
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,249889.47,249889.47
K000188,2019 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,249889.47,249889.47
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2061.91,2061.91
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,185442.9,185442.9
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9679.44,9679.44
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,28021.19,28021.19
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,257.7,257.7
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11280,11280
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5391.85,5391.85
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1692.24,1692.24
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,243827.23,243827.23
K000210,2019 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,243827.23,243827.23
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-218.21,-218.21
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,209239.43,209239.43
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13462.08,13462.08
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,10,10
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18803.46,18803.46
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,64.77,64.77
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5913.81,5913.81
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4655.38,4655.38
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1389.25,1389.25
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,253319.97,253319.97
K000362,2019 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,253319.97,253319.97
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,287.52,287.52
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236345.04,236345.04
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4534.53,4534.53
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18010.42,18010.42
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,209.65,209.65
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6835,6835
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1044.16,1044.16
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,360,360
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,267626.32,267626.32
K000378,2019 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,267626.32,267626.32
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4.54,4.54
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,227980.05,227980.05
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4201.35,4201.35
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15368.7,15368.7
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,798.53,798.53
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10287,10287
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3670.9,3670.9
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3259.13,3259.13
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,265570.2,265570.2
K000368,2019 HON. ANN KIRKPATRICK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,265570.2,265570.2
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,275.08,275.08
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225099.59,225099.59
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12812.17,12812.17
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16358.65,16358.65
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1161.87,1161.87
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10350,10350
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4023.62,4023.62
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,525,525
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,270605.98,270605.98
K000391,2019 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,270605.98,270605.98
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,341.74,341.74
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,235979.67,235979.67
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8016.99,8016.99
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22247.25,22247.25
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,572.07,572.07
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6444,6444
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3798.8,3798.8
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,419.01,419.01
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,277819.53,277819.53
K000382,2019 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,277819.53,277819.53
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,669.21,669.21
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,199117.1,199117.1
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7601.45,7601.45
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18021,18021
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,360.25,360.25
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10287,10287
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13238.59,13238.59
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,495,495
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,249789.6,249789.6
K000392,2019 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,249789.6,249789.6
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4237.68,4237.68
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222540.01,222540.01
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7340.56,7340.56
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24827.26,24827.26
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1394.46,1394.46
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6993.7,6993.7
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14411.61,14411.61
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,495,495
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,282240.28,282240.28
L000585,2019 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,282240.28,282240.28
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,256.03,256.03
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236119.18,236119.18
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8401.24,8401.24
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20292.59,20292.59
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,869.15,869.15
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15715.45,15715.45
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2205.91,2205.91
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,627,627
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,284486.55,284486.55
L000578,2019 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,284486.55,284486.55
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-22.54,-22.54
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,161270.84,161270.84
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7667.64,7667.64
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15587.18,15587.18
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,748.5,748.5
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10687,10687
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1457,1457
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,891,891
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,198286.62,198286.62
M001155,2019 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,198286.62,198286.62
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,121.93,121.93
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,214791.94,214791.94
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12029.22,12029.22
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,12784.12,12784.12
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,473.87,473.87
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10632.5,10632.5
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6528.69,6528.69
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,802.26,802.26
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,258164.53,258164.53
L000564,2019 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,258164.53,258164.53
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,108.39,108.39
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,253738.93,253738.93
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4524.71,4524.71
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,29102.5,29102.5
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2594.9,2594.9
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5685,5685
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1220.47,1220.47
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,492,492
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,297466.9,297466.9
L000559,2019 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,297466.9,297466.9
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,16.53,16.53
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,210818.14,210818.14
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5020.17,5020.17
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11370.89,11370.89
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,602.19,602.19
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11187,11187
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2574.38,2574.38
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,300,300
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,241889.3,241889.3
L000560,2019 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,241889.3,241889.3
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,308.43,308.43
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,256200.57,256200.57
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17.59,17.59
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,7071.28,7071.28
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,803.5,803.5
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,89.79,89.79
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5866.34,5866.34
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,720,720
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,271077.5,271077.5
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,271077.5,271077.5
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2370.84,2370.84
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231758.51,231758.51
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6795.72,6795.72
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19518.56,19518.56
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,169.9,169.9
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12033.73,12033.73
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5986.16,5986.16
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1121.4,1121.4
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,279754.82,279754.82
L000566,2019 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,279754.82,279754.82
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,41.22,41.22
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,230919.67,230919.67
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9495.57,9495.57
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27565.55,27565.55
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5040.15,5040.15
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11520.35,11520.35
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21587.52,21587.52
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2644.45,2644.45
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,308814.48,308814.48
L000581,2019 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,308814.48,308814.48
L000586,2019 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,34.75,34.75
L000586,2019 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,224616.6,224616.6
