BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
L000586,2019 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30537.61,12585.25
L000586,2019 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,999.1,759.5
L000586,2019 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15728,5740
L000586,2019 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6513.96,3841.92
L000586,2019 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7583.28,3791.64
L000586,2019 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,548004.29,276720.35
L000586,2019 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,548004.29,276720.35
L000586,2019 HON. AL LAWSON  JR.,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1182.86,1182.86
L000586,2019 HON. AL LAWSON  JR.,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1182.86,1182.86
L000586,2019 HON. AL LAWSON  JR.,INTERN ALLOWANCES,OFFICE TOTALS:,1182.86,1182.86
L000551,2019 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-97.32,26.33
L000551,2019 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,491316.02,254108.89
S001201,2019 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20943.01,14326.37
L000551,2019 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,73892.94,37960.43
L000551,2019 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1321.58,660.32
L000551,2019 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33980.88,18989.07
L000551,2019 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9321.11,7003
L000551,2019 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1719.36,859.68
L000551,2019 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,629509.93,328906.12
L000551,2019 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,629509.93,328906.12
L000551,2019 HON. BARBARA LEE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1795.71,1795.71
L000551,2019 HON. BARBARA LEE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1795.71,1795.71
L000551,2019 HON. BARBARA LEE,INTERN ALLOWANCES,OFFICE TOTALS:,1795.71,1795.71
L000590,2019 HON. SUSIE LEE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,747.86,511.28
L000590,2019 HON. SUSIE LEE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,462533.43,245562.56
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20917.36,15197.94
L000590,2019 HON. SUSIE LEE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40091.81,21259.86
L000590,2019 HON. SUSIE LEE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9760.99,8584.29
L000590,2019 HON. SUSIE LEE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24659.67,13332
L000590,2019 HON. SUSIE LEE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,24058.05,15439.49
L000590,2019 HON. SUSIE LEE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11742.25,10644.01
L000590,2019 HON. SUSIE LEE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,603314.87,332247.6
L000590,2019 HON. SUSIE LEE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,603314.87,332247.6
L000590,2019 HON. SUSIE LEE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6563.88,6563.88
L000590,2019 HON. SUSIE LEE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6563.88,6563.88
L000590,2019 HON. SUSIE LEE,INTERN ALLOWANCES,OFFICE TOTALS:,6563.88,6563.88
D000624,2019 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7326.96,6984.57
D000624,2019 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,411031.68,210392.58
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20612.6,14570.34
D000624,2019 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,48918.33,24614.83
D000624,2019 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4011.58,3988.88
D000624,2019 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22810.17,11687
D000624,2019 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8024,3905.9
D000624,2019 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2036.4,1018.2
D000624,2019 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,518559.3,273040.59
D000624,2019 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,518559.3,273040.59
D000624,2019 HON. DEBBIE LESKO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6229.83,6229.83
D000624,2019 HON. DEBBIE LESKO,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6229.83,6229.83
D000624,2019 HON. DEBBIE LESKO,INTERN ALLOWANCES,OFFICE TOTALS:,6229.83,6229.83
L000592,2019 HON. ANDY LEVIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,332.92,317.64
L000592,2019 HON. ANDY LEVIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,440628.18,233206.73
P000599,2019 HON. BILL POSEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20602.22,12279.78
L000592,2019 HON. ANDY LEVIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37829.27,24235.49
L000592,2019 HON. ANDY LEVIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2266.3,1300.3
L000592,2019 HON. ANDY LEVIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22907.88,12239.88
L000592,2019 HON. ANDY LEVIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15519.57,3794.82
L000592,2019 HON. ANDY LEVIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2481.69,1205.49
L000592,2019 HON. ANDY LEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,548639.74,299131.85
L000592,2019 HON. ANDY LEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,548639.74,299131.85
L000592,2019 HON. ANDY LEVIN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5420,5420
L000592,2019 HON. ANDY LEVIN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5420,5420
L000592,2019 HON. ANDY LEVIN,INTERN ALLOWANCES,OFFICE TOTALS:,5420,5420
L000593,2019 HON. MIKE LEVIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12721.9,12480.49
L000593,2019 HON. MIKE LEVIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,381842.7,205837.14
D000197,2019 HON. DIANA DEGETTE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20588.87,9978.08
L000593,2019 HON. MIKE LEVIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36234.51,20900.5
L000593,2019 HON. MIKE LEVIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,22918.53,20740.73
L000593,2019 HON. MIKE LEVIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22186.6,9865.96
L000593,2019 HON. MIKE LEVIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17166.55,9488.13
L000593,2019 HON. MIKE LEVIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4899.53,4650.98
L000593,2019 HON. MIKE LEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,522570.6,299358.39
L000593,2019 HON. MIKE LEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,522570.6,299358.39
L000593,2019 HON. MIKE LEVIN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6123.35,6123.35
L000593,2019 HON. MIKE LEVIN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6123.35,6123.35
L000593,2019 HON. MIKE LEVIN,INTERN ALLOWANCES,OFFICE TOTALS:,6123.35,6123.35
L000287,2019 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,618.92,124.62
L000287,2019 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,501427.4,257886.7
C001067,2019 HON. YVETTE D. CLARKE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20520.89,9339.42
L000287,2019 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,82179.91,74549.42
L000287,2019 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2315.39,1358.87
L000287,2019 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13197.39,12910.95
L000287,2019 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19601.51,10037.45
L000287,2019 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3304.99,1903.99
L000287,2019 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,648618.83,373212.2
L000287,2019 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,648618.83,373212.2
L000582,2019 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3105.12,2841.53
L000582,2019 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,516967.65,260374.98
O000173,2019 HON. ILHAN OMAR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20465.98,14069.69
L000582,2019 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70370.51,64829.31
L000582,2019 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1049.05,929.25
L000582,2019 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18849.14,9323.49
L000582,2019 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8275.77,4594.86
L000582,2019 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2100,1050
L000582,2019 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,647334.64,364239.68
L000582,2019 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,647334.64,364239.68
L000582,2019 HON. TED LIEU,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2744.75,2744.75
L000582,2019 HON. TED LIEU,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2744.75,2744.75
L000582,2019 HON. TED LIEU,INTERN ALLOWANCES,OFFICE TOTALS:,2744.75,2744.75
L000563,2019 HON. DANIEL LIPINSKI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,21960.32,21852
L000563,2019 HON. DANIEL LIPINSKI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,409725.41,193244.99
S001189,2019 HON. AUSTIN SCOTT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20457.25,12439.07
L000563,2019 HON. DANIEL LIPINSKI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,57313.68,28761.81
L000563,2019 HON. DANIEL LIPINSKI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,17867.98,15625.17
L000563,2019 HON. DANIEL LIPINSKI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15636.19,5085
L000563,2019 HON. DANIEL LIPINSKI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7989.58,3145.27
L000563,2019 HON. DANIEL LIPINSKI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3701.96,2694.92
L000563,2019 HON. DANIEL LIPINSKI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,548939.96,281369.93
L000563,2019 HON. DANIEL LIPINSKI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,548939.96,281369.93
L000563,2019 HON. DANIEL LIPINSKI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3580,3580
L000563,2019 HON. DANIEL LIPINSKI,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3580,3580
L000563,2019 HON. DANIEL LIPINSKI,INTERN ALLOWANCES,OFFICE TOTALS:,3580,3580
L000565,2019 HON. DAVID LOEBSACK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,750.16,356.79
L000565,2019 HON. DAVID LOEBSACK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,585790.48,305305.55
M001158,2019 HON. KENNY MARCHANT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20416.45,14586.84
L000565,2019 HON. DAVID LOEBSACK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,35102.07,18221.33
L000565,2019 HON. DAVID LOEBSACK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,314.5,294.7
L000565,2019 HON. DAVID LOEBSACK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12957.1,7102.1
L000565,2019 HON. DAVID LOEBSACK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1822.72,1196.26
L000565,2019 HON. DAVID LOEBSACK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3062.54,1683.77
L000565,2019 HON. DAVID LOEBSACK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,661637.61,353956.37
L000565,2019 HON. DAVID LOEBSACK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,661637.61,353956.37
L000565,2019 HON. DAVID LOEBSACK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4500,4500
L000565,2019 HON. DAVID LOEBSACK,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4500,4500
L000565,2019 HON. DAVID LOEBSACK,INTERN ALLOWANCES,OFFICE TOTALS:,4500,4500
L000397,2019 HON. ZOE LOFGREN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,598.18,581.47
L000397,2019 HON. ZOE LOFGREN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,539658.66,273630.75
M001207,2019 HON. DEBBIE MUCARSEL-POWELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20264.75,12522.69
L000397,2019 HON. ZOE LOFGREN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,46907.54,23380.65
L000397,2019 HON. ZOE LOFGREN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2968.19,2619.69
L000397,2019 HON. ZOE LOFGREN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26600,14700
L000397,2019 HON. ZOE LOFGREN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6023.28,3710.76
L000397,2019 HON. ZOE LOFGREN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2499.48,1249.74
L000397,2019 HON. ZOE LOFGREN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,641246.22,330101.1
L000397,2019 HON. ZOE LOFGREN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,641246.22,330101.1
L000576,2019 HON. BILLY LONG,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,509.15,273.23
L000576,2019 HON. BILLY LONG,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,515343.42,260529.81
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20207,15153.22
L000576,2019 HON. BILLY LONG,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39378.18,20984.68
L000576,2019 HON. BILLY LONG,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1702.63,1468.52
L000576,2019 HON. BILLY LONG,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27394,13683
L000576,2019 HON. BILLY LONG,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3243.61,1934.54
L000576,2019 HON. BILLY LONG,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2121.25,511.45
L000576,2019 HON. BILLY LONG,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,606871.48,307856.75
L000576,2019 HON. BILLY LONG,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,606871.48,307856.75
L000576,2019 HON. BILLY LONG,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1766.66,1766.66
L000576,2019 HON. BILLY LONG,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1766.66,1766.66
L000576,2019 HON. BILLY LONG,INTERN ALLOWANCES,OFFICE TOTALS:,1766.66,1766.66
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6119.28,413.4
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,450226.09,225248.93
M001137,2019 HON. GREGORY W. MEEKS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20200.43,14876.72
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,51576.59,28064.49
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3994.88,2758.23
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24464.33,13764.33
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9188.95,8319.89
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3181.63,1320
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,587316.21,309413.04
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,587316.21,309413.04
L000579,2019 HON. ALAN S. LOWENTHAL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,915.28,809.72
L000579,2019 HON. ALAN S. LOWENTHAL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,508848.1,262017.37
H001071,2019 HON. JODY B. HICE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20152.28,14513.62
L000579,2019 HON. ALAN S. LOWENTHAL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62085.89,31625.34
L000579,2019 HON. ALAN S. LOWENTHAL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1045.36,849.51
L000579,2019 HON. ALAN S. LOWENTHAL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22324,11687
L000579,2019 HON. ALAN S. LOWENTHAL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9210.77,5634.96
L000579,2019 HON. ALAN S. LOWENTHAL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1782,891
L000579,2019 HON. ALAN S. LOWENTHAL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,634182.83,335864.51
L000579,2019 HON. ALAN S. LOWENTHAL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,634182.83,335864.51
L000579,2019 HON. ALAN S. LOWENTHAL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4536.66,4536.66
L000579,2019 HON. ALAN S. LOWENTHAL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4536.66,4536.66
L000579,2019 HON. ALAN S. LOWENTHAL,INTERN ALLOWANCES,OFFICE TOTALS:,4536.66,4536.66
L000480,2019 HON. NITA N. LOWEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2177.28,1742.64
L000480,2019 HON. NITA N. LOWEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,473302.57,238110.74
S001187,2019 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20100.57,13624.25
L000480,2019 HON. NITA N. LOWEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70381.91,36237.82
L000480,2019 HON. NITA N. LOWEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,891.5,831.6
L000480,2019 HON. NITA N. LOWEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21704.28,11078.28
L000480,2019 HON. NITA N. LOWEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6797.87,5307.64
L000480,2019 HON. NITA N. LOWEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2952.91,1800.02
L000480,2019 HON. NITA N. LOWEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,589944.7,301749.87
L000480,2019 HON. NITA N. LOWEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,589944.7,301749.87
L000491,2019 HON. FRANK D. LUCAS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,136.06,93.62
L000491,2019 HON. FRANK D. LUCAS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,485387.84,256255.46
M000312,2019 HON. JAMES P. MCGOVERN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20017.28,9786.53
L000491,2019 HON. FRANK D. LUCAS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43847.46,22225.18
L000491,2019 HON. FRANK D. LUCAS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,771.56,338.26
L000491,2019 HON. FRANK D. LUCAS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10320,5370
L000491,2019 HON. FRANK D. LUCAS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6045.49,1994.04
L000491,2019 HON. FRANK D. LUCAS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,847.84,447.75
L000491,2019 HON. FRANK D. LUCAS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,598692.6,317734.71
L000491,2019 HON. FRANK D. LUCAS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,598692.6,317734.71
L000491,2019 HON. FRANK D. LUCAS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6950,6950
L000491,2019 HON. FRANK D. LUCAS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6950,6950
L000491,2019 HON. FRANK D. LUCAS,INTERN ALLOWANCES,OFFICE TOTALS:,6950,6950
L000569,2019 HON. BLAINE LUETKEMEYER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1045.04,826.06
L000569,2019 HON. BLAINE LUETKEMEYER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,456541.57,231988.87
M001184,2019 HON. THOMAS MASSIE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19960.99,14192.32
L000569,2019 HON. BLAINE LUETKEMEYER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37703.02,19962.31
L000569,2019 HON. BLAINE LUETKEMEYER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1905.04,1812.38
L000569,2019 HON. BLAINE LUETKEMEYER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24273.87,12331.39
L000569,2019 HON. BLAINE LUETKEMEYER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2294.04,828.84
L000569,2019 HON. BLAINE LUETKEMEYER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1724.12,1353.02
L000569,2019 HON. BLAINE LUETKEMEYER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,542165.25,280400.35
L000569,2019 HON. BLAINE LUETKEMEYER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,542165.25,280400.35
L000569,2019 HON. BLAINE LUETKEMEYER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2790.51,2790.51
L000569,2019 HON. BLAINE LUETKEMEYER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2790.51,2790.51
L000569,2019 HON. BLAINE LUETKEMEYER,INTERN ALLOWANCES,OFFICE TOTALS:,2790.51,2790.51
L000570,2019 HON. BEN RAY LUJAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,123.65,60.75
L000570,2019 HON. BEN RAY LUJAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,520239.71,265032.6
U000031,2019 HON. FRED UPTON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19948.32,14239.87
L000570,2019 HON. BEN RAY LUJAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37042.73,27097.39
L000570,2019 HON. BEN RAY LUJAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,507.18,507.18
L000570,2019 HON. BEN RAY LUJAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23866.42,12927
L000570,2019 HON. BEN RAY LUJAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1348.44,707.27
