BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
J000289,2020 HON. JIM JORDAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,272660.11,272660.11
J000289,2020 HON. JIM JORDAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5163.88,5163.88
J000289,2020 HON. JIM JORDAN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5163.88,5163.88
J000289,2020 HON. JIM JORDAN,INTERN ALLOWANCES,OFFICE TOTALS:,5163.88,5163.88
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2651.38,2651.38
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,193317.22,193317.22
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7111.34,7111.34
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,5205.36,5205.36
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,209.75,209.75
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7668.08,7668.08
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1794.4,1794.4
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,846.06,846.06
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,218803.59,218803.59
J000295,2020 HON. DAVID P. JOYCE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,218803.59,218803.59
J000295,2020 HON. DAVID P. JOYCE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4900,4900
J000295,2020 HON. DAVID P. JOYCE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4900,4900
J000295,2020 HON. DAVID P. JOYCE,INTERN ALLOWANCES,OFFICE TOTALS:,4900,4900
J000302,2020 HON. JOHN JOYCE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,78701.14,78701.14
J000302,2020 HON. JOHN JOYCE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,212194.47,212194.47
J000302,2020 HON. JOHN JOYCE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4738.75,4738.75
J000302,2020 HON. JOHN JOYCE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,3941.45,3941.45
J000302,2020 HON. JOHN JOYCE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,69.95,69.95
J000302,2020 HON. JOHN JOYCE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3361.71,3361.71
J000302,2020 HON. JOHN JOYCE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,502.5,502.5
J000302,2020 HON. JOHN JOYCE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,303509.97,303509.97
J000302,2020 HON. JOHN JOYCE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,303509.97,303509.97
J000302,2020 HON. JOHN JOYCE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1800,1800
J000302,2020 HON. JOHN JOYCE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1800,1800
J000302,2020 HON. JOHN JOYCE,INTERN ALLOWANCES,OFFICE TOTALS:,1800,1800
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,98.55,98.55
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,191184.91,191184.91
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10154.9,10154.9
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30081.69,30081.69
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6306.95,6306.95
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3900,3900
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3235.55,3235.55
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2519.13,2519.13
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,247481.68,247481.68
K000009,2020 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,247481.68,247481.68
K000009,2020 HON. MARCY KAPTUR,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2222.23,2222.23
K000009,2020 HON. MARCY KAPTUR,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2222.23,2222.23
K000009,2020 HON. MARCY KAPTUR,INTERN ALLOWANCES,OFFICE TOTALS:,2222.23,2222.23
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3406.81,3406.81
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,189277.79,189277.79
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5913.9,5913.9
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20677.52,20677.52
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,42394.31,42394.31
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8225,8225
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1008.95,1008.95
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1003.5,1003.5
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,271907.78,271907.78
K000386,2020 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,271907.78,271907.78
K000386,2020 HON. JOHN KATKO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2316.67,2316.67
K000386,2020 HON. JOHN KATKO,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2316.67,2316.67
K000386,2020 HON. JOHN KATKO,INTERN ALLOWANCES,OFFICE TOTALS:,2316.67,2316.67
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5298.52,5298.52
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,247275.61,247275.61
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7036.55,7036.55
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16466.61,16466.61
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4253.21,4253.21
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,2572.57,2572.57
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2924.52,2924.52
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,463.2,463.2
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,286290.79,286290.79
K000375,2020 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,286290.79,286290.79
K000375,2020 HON. WILLIAM R. KEATING,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4134,4134
K000375,2020 HON. WILLIAM R. KEATING,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4134,4134
K000375,2020 HON. WILLIAM R. KEATING,INTERN ALLOWANCES,OFFICE TOTALS:,4134,4134
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,223.13,223.13
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217672.24,217672.24
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6491.39,6491.39
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,6120.27,6120.27
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4634.6,4634.6
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,153,153
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1028.41,1028.41
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,360,360
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,236683.04,236683.04
K000395,2020 HON. FRED KELLER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,236683.04,236683.04
K000395,2020 HON. FRED KELLER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4170.45,4170.45
K000395,2020 HON. FRED KELLER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4170.45,4170.45
K000395,2020 HON. FRED KELLER,INTERN ALLOWANCES,OFFICE TOTALS:,4170.45,4170.45
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,371.57,371.57
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,233964.22,233964.22
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12235.15,12235.15
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24550.59,24550.59
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1174.76,1174.76
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10551.42,10551.42
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14275.54,14275.54
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2498.99,2498.99
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,299622.24,299622.24
K000376,2020 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,299622.24,299622.24
K000376,2020 HON. MIKE KELLY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,320,320
K000376,2020 HON. MIKE KELLY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,320,320
K000376,2020 HON. MIKE KELLY,INTERN ALLOWANCES,OFFICE TOTALS:,320,320
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,119.26,119.26
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,285809.16,285809.16
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13521.9,13521.9
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24433.67,24433.67
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1313.77,1313.77
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6475.91,6475.91
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4956.38,4956.38
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,691.5,691.5
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,337321.55,337321.55
K000385,2020 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,337321.55,337321.55
K000385,2020 HON. ROBIN L. KELLY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1066.67,1066.67
K000385,2020 HON. ROBIN L. KELLY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1066.67,1066.67
K000385,2020 HON. ROBIN L. KELLY,INTERN ALLOWANCES,OFFICE TOTALS:,1066.67,1066.67
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,514.44,514.44
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,263060.12,263060.12
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14105.07,14105.07
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18942.41,18942.41
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,149.9,149.9
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6280,6280
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2418.85,2418.85
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,664,664
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,306134.79,306134.79
K000388,2020 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,306134.79,306134.79
K000388,2020 HON. TRENT KELLY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4680,4680
K000388,2020 HON. TRENT KELLY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4680,4680
K000388,2020 HON. TRENT KELLY,INTERN ALLOWANCES,OFFICE TOTALS:,4680,4680
K000379,2020 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15.28,15.28
K000379,2020 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236617.33,236617.33
K000379,2020 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2328.87,2328.87
K000379,2020 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,5747.12,5747.12
K000379,2020 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,517.5,517.5
K000379,2020 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1835.67,1835.67
K000379,2020 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7600.41,7600.41
K000379,2020 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,254662.18,254662.18
K000379,2020 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,254662.18,254662.18
K000379,2020 HON. JOSEPH P. KENNEDY  III,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4233.33,4233.33
K000379,2020 HON. JOSEPH P. KENNEDY  III,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4233.33,4233.33
K000379,2020 HON. JOSEPH P. KENNEDY  III,INTERN ALLOWANCES,OFFICE TOTALS:,4233.33,4233.33
K000389,2020 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,31.31,31.31
K000389,2020 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,256851.77,256851.77
K000389,2020 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2981.4,2981.4
K000389,2020 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,6571.12,6571.12
K000389,2020 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9960,9960
K000389,2020 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1121.04,1121.04
K000389,2020 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,750,750
K000389,2020 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,278266.64,278266.64
K000389,2020 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,278266.64,278266.64
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9206.78,9206.78
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,221983.12,221983.12
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3298.66,3298.66
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16103.7,16103.7
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16041.95,16041.95
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7474.7,7474.7
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2180.91,2180.91
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,557.79,557.79
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,276847.61,276847.61
K000380,2020 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,276847.61,276847.61
K000380,2020 HON. DANIEL T. KILDEE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5960,5960
K000380,2020 HON. DANIEL T. KILDEE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5960,5960
K000380,2020 HON. DANIEL T. KILDEE,INTERN ALLOWANCES,OFFICE TOTALS:,5960,5960
K000381,2020 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1183.49,1183.49
K000381,2020 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222716.7,222716.7
K000381,2020 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8153.61,8153.61
K000381,2020 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,7458.85,7458.85
K000381,2020 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,136.63,136.63
K000381,2020 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1387.11,1387.11
K000381,2020 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,747,747
K000381,2020 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,241783.39,241783.39
K000381,2020 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,241783.39,241783.39
K000381,2020 HON. DEREK KILMER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3353.33,3353.33
K000381,2020 HON. DEREK KILMER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3353.33,3353.33
K000381,2020 HON. DEREK KILMER,INTERN ALLOWANCES,OFFICE TOTALS:,3353.33,3353.33
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9852.02,9852.02
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,223685.5,223685.5
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4051.54,4051.54
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,4808.29,4808.29
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,81,81
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3093,3093
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1987.58,1987.58
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1714.26,1714.26
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,249273.19,249273.19
K000394,2020 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,249273.19,249273.19
K000394,2020 HON. ANDY KIM,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3113.33,3113.33
K000394,2020 HON. ANDY KIM,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3113.33,3113.33
K000394,2020 HON. ANDY KIM,INTERN ALLOWANCES,OFFICE TOTALS:,3113.33,3113.33
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,23792.5,23792.5
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,240258.29,240258.29
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5692.9,5692.9
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13171.53,13171.53
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2117.3,2117.3
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6071.49,6071.49
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3048.12,3048.12
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,718.64,718.64
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,294870.77,294870.77
K000188,2020 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,294870.77,294870.77
K000188,2020 HON. RON KIND,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2233.33,2233.33
K000188,2020 HON. RON KIND,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2233.33,2233.33
K000188,2020 HON. RON KIND,INTERN ALLOWANCES,OFFICE TOTALS:,2233.33,2233.33
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,80.22,80.22
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231517.83,231517.83
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2493.79,2493.79
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27625.37,27625.37
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,117.95,117.95
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11970,11970
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5306.25,5306.25
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3773.13,3773.13
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,282884.54,282884.54
K000210,2020 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,282884.54,282884.54
K000210,2020 HON. PETER T.  KING,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2600,2600
K000210,2020 HON. PETER T.  KING,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2600,2600
K000210,2020 HON. PETER T.  KING,INTERN ALLOWANCES,OFFICE TOTALS:,2600,2600
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,133.28,133.28
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,229722.48,229722.48
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17075.15,17075.15
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10906.57,10906.57
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1057.37,1057.37
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5700.88,5700.88
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6560.85,6560.85
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,932.25,932.25
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,272088.83,272088.83
K000362,2020 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,272088.83,272088.83
K000378,2020 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,179.99,179.99
K000378,2020 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,268687.13,268687.13
K000378,2020 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5127.08,5127.08
