BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,900,900
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,49664.39,17260.96
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,59070.47,58105.01
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14280,5355
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13037.73,4371.66
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2319.44,588.62
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,814776.63,341198.32
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,814776.63,341198.32
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,58557.61,28748.32
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,650865.65,217496.63
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35858.57,15883.11
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,1200,0
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,92708.23,34188.19
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,64621.06,703.22
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20308.52,6693
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8604.37,2242.78
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3996.86,3158.84
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,936720.87,309114.09
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,936720.87,309114.09
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,40092.81,2455.97
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,558778.29,188575.95
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42496.83,14375.37
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,68595.59,23248.58
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,46993.96,196.25
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14941.41,5641.41
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10887.93,1726.59
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3844.13,2586.71
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,786630.95,238806.83
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,786630.95,238806.83
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,20563.54,445.19
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,796215.89,267576.12
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,49503.32,19121.96
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,53680.06,21108.11
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,30138.78,425.86
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12619.75,5308.75
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2619.6,720.94
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2214.99,1482.81
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,967555.93,316189.74
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,967555.93,316189.74
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,50181.95,23614.11
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,646317.8,208747.23
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,32529.04,11751.69
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,71318.06,25892.31
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10403.61,669.1
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17372.38,6262.02
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7351.99,4995.15
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4216.77,426.27
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,839691.6,282357.88
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,839691.6,282357.88
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,23160.04,22182.64
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,736862.88,251014.15
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,64969.27,22024.79
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,61810.82,30102.53
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,21046.68,20082.98
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18893.79,7533.25
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13621.81,2253.72
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2267.34,1013.34
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,942632.63,356207.4
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,942632.63,356207.4
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,43.42,114.97
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,267963.93,156250.02
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10304.24,7626.33
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20783.67,11786.97
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3395.9,39.95
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17325,10655
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9456.41,5165.43
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1679,985
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,330951.57,192623.67
L000588,2018 HON. CONOR LAMB,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,330951.57,192623.67
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,28930.4,336.9
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,594093.55,194653.23
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,28139.26,8390.74
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,53276.49,16836.4
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,23378.26,282.85
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14701.25,5621.25
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9033.17,1710.56
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2521.78,917.26
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,754074.16,228749.19
L000564,2018 HON. DOUG LAMBORN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,754074.16,228749.19
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,565.83,220.59
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,646241.01,215482.59
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21739.34,8398.07
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,81125.51,27916.63
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1467,104.9
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15959,6560
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6352.5,1682.46
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3962.25,1311.15
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,777412.44,261676.39
L000567,2018 HON. LEONARD LANCE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,777412.44,261676.39
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1577.13,566.22
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,737247.25,253855.53
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19455.61,6674.14
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,81373.21,29917.95
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2194.72,199.8
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15565,5580
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12110.57,3068.49
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1476,492
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,870999.49,300354.13
L000559,2018 HON. JAMES R. LANGEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,870999.49,300354.13
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2411.51,1131.59
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,664889.91,221750.01
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,24923.59,10047.2
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,72250.92,26014.18
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1428.04,413.37
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14915,5580
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5046.2,933.39
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900,300
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,786765.17,266169.74
L000560,2018 HON. RICK LARSEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,786765.17,266169.74
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1345.04,518.46
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,792315.3,276834.2
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3554.97,382.28
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62740.91,20282.34
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2597.51,1636.37
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24657.75,8774.34
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19120.56,3863.02
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3922.5,1630.17
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,910254.54,313921.18
L000557,2018 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,910254.54,313921.18
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,20946.16,7073.84
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,676784.77,224127.72
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,49440.16,18870.02
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62838.23,20149.34
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2693.35,1414.43
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,39762.09,12127.09
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21171.79,10637.95
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8435.22,1615.25
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,882071.77,296015.64
L000566,2018 HON. ROBERT E. LATTA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,882071.77,296015.64
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9783.64,730.43
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,748363.59,258430.27
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36664.33,13296.25
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,96762.17,33426.13
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,32534.96,2380.39
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24369.36,9691.24
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11087.89,2871.15
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,13784.96,1307.87
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,973350.9,322133.73
L000581,2018 HON. BRENDA L. LAWRENCE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,973350.9,322133.73
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,19317.59,127.14
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,699611.36,264780.91
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37991.21,14303.83
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,51821.61,19655.11
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26903.67,1129.07
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14880,5580
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14753.83,8029.48
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10825.47,3608.49
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,876104.74,317214.03
L000586,2018 HON. AL LAWSON  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,876104.74,317214.03
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1337.43,390.24
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,715736.29,236400.6
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,52700.73,17580.69
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,196.68,196.68
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,111124.52,37059.45
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2730.78,2364.66
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,39334.69,12721.26
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18897.09,4763.97
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1212.3,404.1
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,943270.51,311881.65
L000551,2018 HON. BARBARA LEE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,943270.51,311881.65
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37205.3,37205.3
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,295723.1,204764.78
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11341.89,7154.94
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,14.96,14.96
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38370.35,31449.77
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,32214.85,4087.5
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19222.58,15887.58
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3848.09,2908.67
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3296.96,2392.16
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,441238.08,305865.66
L000589,2018 HON. DEBBIE LESKO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,441238.08,305865.66
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,252.01,114.62
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,791103.79,259199.68
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13591.62,4272.55
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,69999.86,24731.01
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,174.6,55
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14360,5385
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4062.23,1588.83
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3573,1191
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,897117.11,296537.69
L000263,2018 HON. SANDER M. LEVIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,897117.11,296537.69
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,115791.31,460.4
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,579922.21,192622.2
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,40018.2,19898.01
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,66880.68,12936.13
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,106687.98,3606.07
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23615.05,6892.2
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6634.46,2674.46
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2856.04,1921.84
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,942405.93,241011.31
L000587,2018 HON. JASON LEWIS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,942405.93,241011.31
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,634.81,290.39
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,696866.21,258124.93
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37501.93,10586.73
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,92069.25,36084.83
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3443.25,881.9
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16095.75,5680
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14761.24,4202.14
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3627.65,1401
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,865000.09,317251.92
L000287,2018 HON. JOHN LEWIS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,865000.09,317251.92
L000582,2018 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,35950.62,28803.41
L000582,2018 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,747259.94,258741.63
L000582,2018 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33714.55,21039.24
L000582,2018 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,79444.78,29343.48
L000582,2018 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,63766.29,50373.09
L000582,2018 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22844.58,13213.58
L000582,2018 HON. TED LIEU,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8973.08,3020.24
